Customer,date,Consumption Category,Time,value
1,2010-09-30,GC,18:00,0.199
1,2011-02-11,GC,18:00,0.291
1,2011-05-29,GC,18:00,0.704
1,2010-09-23,GC,18:00,0.337
1,2010-12-22,GC,18:00,0.335
1,2010-09-11,GC,18:00,0.159
1,2010-12-12,GC,18:00,0.146
1,2010-11-24,GC,18:00,0.174
1,2011-03-21,GC,18:00,0.306
1,2010-12-13,GC,18:00,0.124
1,2010-09-02,GC,18:00,0.208
1,2011-05-11,GC,18:00,0.26
1,2010-07-01,GC,18:00,0.91
1,2011-05-14,GC,18:00,0.274
1,2011-05-10,GC,18:00,0.23
1,2010-09-22,GC,18:00,0.191
1,2010-08-31,GC,18:00,0.61
1,2010-08-30,GC,18:00,0.207
1,2011-05-16,GC,18:00,0.16
1,2010-11-22,GC,18:00,0.727
1,2010-07-21,GC,18:00,1.122
1,2010-07-20,GC,18:00,1.507
1,2011-03-28,GC,18:00,0.077
1,2011-05-05,GC,18:00,0.108
1,2010-07-19,GC,18:00,1.522
1,2010-09-26,GC,18:00,0.12
1,2010-07-09,GC,18:00,0.909
1,2010-09-06,GC,18:00,0.394
1,2011-03-31,GC,18:00,0.332
1,2011-06-28,GC,18:00,0.15
1,2010-09-07,GC,18:00,0.494
1,2011-03-06,GC,18:00,0.273
1,2010-08-22,GC,18:00,0.265
1,2011-01-04,GC,18:00,0.179
1,2010-10-21,GC,18:00,0.148
1,2010-10-15,GC,18:00,0.379
1,2010-08-21,GC,18:00,0.185
1,2011-04-30,GC,18:00,0.594
1,2011-01-18,GC,18:00,0.216
1,2010-11-09,GC,18:00,0.177
1,2011-02-24,GC,18:00,0.053
1,2011-01-26,GC,18:00,0.29
1,2011-06-15,GC,18:00,0.036
1,2011-04-20,GC,18:00,0.218
1,2010-07-03,GC,18:00,0.991
1,2011-05-06,GC,18:00,0.184
1,2010-12-17,GC,18:00,0.196
1,2011-06-06,GC,18:00,0.081
1,2010-07-12,GC,18:00,0.977
1,2010-12-16,GC,18:00,0.049
1,2011-02-06,GC,18:00,0.131
1,2011-05-13,GC,18:00,1.295
1,2011-05-26,GC,18:00,0.266
1,2011-06-27,GC,18:00,1.166
1,2010-12-15,GC,18:00,0.142
1,2010-09-08,GC,18:00,0.254
1,2011-03-17,GC,18:00,0.339
1,2011-03-14,GC,18:00,0.105
1,2011-03-30,GC,18:00,0.115
1,2011-04-03,GC,18:00,0.184
1,2011-02-15,GC,18:00,0.12
1,2011-04-23,GC,18:00,0.178
1,2011-05-25,GC,18:00,0.968
1,2011-03-15,GC,18:00,0.602
1,2010-09-27,GC,18:00,0.162
1,2010-07-18,GC,18:00,1.369
1,2010-09-10,GC,18:00,0.361
1,2011-06-24,GC,18:30,1.051
1,2010-08-20,GC,18:30,0.488
1,2010-12-20,GC,18:30,0.031
1,2011-06-02,GC,18:30,0.069
1,2010-11-13,GC,18:30,0.162
1,2010-11-21,GC,18:30,0.157
1,2011-05-04,GC,18:30,0.039
1,2010-09-02,GC,18:30,0.215
1,2011-02-13,GC,18:30,0.128
1,2011-02-04,GC,18:30,0.186
1,2010-07-27,GC,18:30,0.295
1,2010-07-09,GC,18:30,0.548
1,2011-03-15,GC,18:30,0.113
1,2011-03-06,GC,18:30,0.082
1,2010-07-03,GC,18:30,1.108
1,2011-04-24,GC,18:30,0.349
1,2011-04-04,GC,18:30,0.93
1,2011-01-26,GC,18:30,0.251
1,2010-11-25,GC,18:30,0.075
1,2010-11-23,GC,18:30,0.326
1,2011-01-07,GC,18:30,0.103
1,2011-06-23,GC,18:30,0.488
1,2010-10-30,GC,18:30,0.151
1,2011-03-13,GC,18:30,0.215
1,2011-05-10,GC,18:30,0.242
1,2010-07-10,GC,18:30,1.162
1,2010-07-22,GC,18:30,0.259
1,2010-10-09,GC,18:30,0.395
1,2010-09-28,GC,18:30,0.105
1,2010-08-19,GC,18:30,0.503
1,2011-06-08,GC,18:30,0.082
1,2011-05-05,GC,18:30,0.303
1,2011-03-02,GC,18:30,0.105
1,2010-09-03,GC,18:30,0.557
1,2011-01-10,GC,18:30,0.187
1,2010-09-27,GC,18:30,0.882
1,2011-06-01,GC,18:30,0.546
1,2011-05-28,GC,18:30,0.342
1,2011-04-10,GC,18:30,0.323
1,2011-01-09,GC,18:30,0.342
1,2010-09-30,GC,18:30,0.208
1,2010-08-14,GC,18:30,0.304
1,2010-12-25,GC,18:30,0.146
1,2010-12-02,GC,18:30,0.248
1,2010-08-05,GC,18:30,0.358
1,2010-10-15,GC,18:30,0.117
1,2011-02-10,GC,18:30,0.208
1,2011-05-20,GC,18:30,0.229
1,2011-01-25,GC,18:30,0.172
1,2011-01-02,GC,18:30,0.278
1,2011-03-24,GC,18:30,0.083
1,2010-12-08,GC,18:30,0.128
1,2010-09-21,GC,18:30,0.384
1,2011-06-03,GC,18:30,0.092
1,2010-07-14,GC,18:30,0.27
1,2010-11-19,GC,18:30,0.148
1,2010-08-06,GC,18:30,0.204
1,2011-02-07,GC,18:30,0.193
1,2011-05-15,GC,18:30,0.585
1,2010-12-23,GC,18:30,0.448
1,2011-03-11,GC,18:30,0.232
1,2011-06-09,GC,18:30,0.081
1,2010-10-08,GC,18:30,0.196
1,2010-09-29,GC,18:30,0.473
1,2010-10-07,GC,18:30,0.445
1,2010-07-17,GC,18:30,0.585
1,2010-10-03,GC,18:30,1.113
1,2011-05-31,GC,18:30,0.354
1,2010-12-30,GC,18:30,0.284
1,2011-03-12,GC,18:30,0.07
1,2010-11-02,GC,18:30,0.08
1,2010-12-21,GC,18:30,0.1
1,2011-03-10,GC,18:30,0.092
1,2011-05-09,GC,18:30,0.715
1,2011-04-05,GC,18:30,0.217
1,2011-03-04,GC,18:30,0.237
1,2011-01-13,GC,18:30,0.479
1,2011-05-16,GC,18:30,0.226
1,2011-02-15,GC,18:30,0.097
1,2011-06-17,GC,18:30,0.299
1,2011-01-20,GC,18:30,0.176
1,2011-02-08,GC,18:30,0.403
1,2010-09-14,GC,18:30,1.196
1,2011-03-23,GC,18:30,0.476
1,2010-12-09,GC,18:30,0.176
1,2010-10-27,GC,18:30,0.881
1,2010-08-04,GC,18:30,0.323
1,2011-02-23,GC,18:30,0.176
1,2010-08-15,GC,18:30,0.883
1,2010-08-31,GC,18:30,1.303
1,2011-01-03,GC,18:30,0.091
1,2010-11-14,GC,18:30,0.245
1,2011-05-08,GC,18:30,0.272
1,2010-11-07,GC,18:30,1.03
1,2010-10-20,GC,18:30,0.081
1,2011-03-28,GC,18:30,0.452
1,2011-04-01,GC,18:30,0.129
1,2011-04-25,GC,18:30,0.564
1,2011-01-05,GC,18:30,0.061
1,2010-08-16,GC,18:30,1.143
1,2011-03-05,GC,18:30,0.12
1,2010-08-12,GC,18:30,0.17
1,2011-01-11,GC,18:30,0.403
1,2011-01-28,GC,18:30,0.852
1,2011-02-28,GC,18:30,0.198
1,2011-06-12,GC,18:30,0.084
1,2010-10-19,GC,18:30,0.484
1,2010-12-18,GC,18:30,0.573
1,2010-10-31,GC,18:30,0.092
1,2010-09-05,GC,18:30,0.293
1,2010-10-06,GC,18:30,0.173
1,2010-09-04,GC,18:30,0.268
1,2011-05-12,GC,18:30,0.136
1,2010-11-26,GC,18:30,0.752
1,2011-06-26,GC,18:30,0.237
1,2010-07-20,GC,18:30,1.192
1,2011-04-08,GC,18:30,1.086
1,2010-10-29,GC,18:30,0.498
1,2011-02-17,GC,18:30,0.111
1,2011-04-18,GC,18:30,0.482
1,2011-01-30,GC,18:30,0.143
1,2011-05-27,GC,18:30,0.215
1,2011-01-04,GC,18:30,0.14
1,2011-05-03,GC,18:30,0.1
1,2010-10-10,GC,18:30,0.232
1,2010-11-22,GC,18:30,0.673
1,2010-08-29,GC,18:30,0.278
1,2011-04-26,GC,18:30,0.822
1,2010-07-04,GC,18:30,1.422
1,2011-01-12,GC,18:30,0.071
1,2010-10-01,GC,18:30,0.187
1,2011-03-17,GC,18:30,0.244
1,2010-09-26,GC,18:30,0.608
1,2011-03-16,GC,18:30,0.463
1,2010-12-26,GC,18:30,0.151
1,2011-04-28,GC,18:30,1.244
1,2010-07-25,GC,18:30,0.088
1,2010-10-22,GC,18:30,0.149
1,2010-08-17,GC,18:30,0.596
1,2011-02-03,GC,18:30,0.229
1,2011-03-14,GC,18:30,0.198
1,2011-06-07,GC,18:30,0.072
1,2010-11-24,GC,18:30,0.375
1,2011-05-18,GC,18:30,0.305
1,2010-12-22,GC,18:30,0.265
1,2010-07-26,GC,18:30,0.065
1,2011-05-30,GC,18:30,0.52
1,2011-04-19,GC,18:30,1.257
1,2011-06-27,GC,18:30,0.901
1,2011-01-08,GC,18:30,0.289
1,2010-07-21,GC,18:30,1.032
1,2011-01-29,GC,18:30,0.141
1,2010-08-27,GC,18:30,0.262
1,2010-10-23,GC,18:30,0.127
1,2010-07-08,GC,18:30,0.564
1,2011-04-03,GC,18:30,0.643
1,2010-12-24,GC,18:30,0.077
1,2010-08-30,GC,18:30,0.268
1,2010-07-13,GC,18:30,0.991
1,2010-11-12,GC,18:30,0.347
1,2010-12-27,GC,18:30,0.067
1,2010-11-16,GC,18:30,0.14
1,2010-08-13,GC,18:30,0.347
1,2011-01-06,GC,18:30,0.14
1,2011-03-01,GC,18:30,0.396
1,2011-06-11,GC,18:30,0.05
1,2011-02-12,GC,18:30,0.188
1,2011-02-02,GC,18:30,0.232
1,2010-12-19,GC,18:30,0.183
1,2010-12-28,GC,18:30,0.087
1,2011-03-03,GC,18:30,0.044
1,2011-02-16,GC,18:30,0.277
1,2011-06-25,GC,18:30,0.443
1,2011-05-11,GC,18:30,0.518
1,2010-11-15,GC,18:30,0.181
1,2011-06-10,GC,18:30,0.075
1,2010-09-01,GC,18:30,0.3
1,2011-04-07,GC,18:30,0.47
1,2011-04-09,GC,18:30,0.089
1,2010-08-18,GC,18:30,0.495
1,2011-04-02,GC,18:30,0.223
1,2011-05-29,GC,18:30,0.802
1,2010-10-18,GC,18:30,0.081
1,2010-10-21,GC,18:30,0.272
1,2010-09-09,GC,18:30,0.258
1,2011-02-19,GC,18:30,0.209
1,2011-03-21,GC,18:30,0.331
1,2011-01-31,GC,18:30,0.27
1,2010-09-23,GC,18:30,0.47
1,2011-05-26,GC,18:30,0.285
1,2010-11-27,GC,18:30,0.411
1,2010-07-24,GC,18:30,0.286
1,2010-07-28,GC,18:30,0.742
1,2010-10-02,GC,18:30,1.188
1,2010-12-17,GC,18:30,0.141
1,2011-02-11,GC,18:30,0.188
1,2010-07-05,GC,18:30,0.606
1,2010-09-25,GC,18:30,0.667
1,2010-11-11,GC,18:30,0.256
1,2011-06-22,GC,18:30,0.323
1,2011-04-11,GC,18:30,0.541
1,2011-02-05,GC,18:30,0.287
1,2010-11-20,GC,18:30,0.345
1,2010-10-28,GC,18:30,0.356
1,2011-01-17,GC,18:30,0.153
1,2010-08-11,GC,18:30,0.482
1,2011-02-18,GC,18:30,0.137
1,2011-05-13,GC,18:30,0.364
1,2010-11-10,GC,18:30,0.28
1,2011-06-28,GC,18:30,0.573
1,2010-07-06,GC,18:30,1.211
1,2010-08-21,GC,18:30,0.609
1,2011-03-19,GC,18:30,0.076
1,2011-05-24,GC,18:30,0.4
1,2011-04-12,GC,18:30,0.354
1,2011-01-15,GC,18:30,0.17
1,2010-08-28,GC,18:30,0.23
1,2011-04-23,GC,18:30,0.147
1,2011-04-16,GC,18:30,0.267
1,2010-12-14,GC,18:30,0.143
1,2011-06-13,GC,18:30,0.04
1,2010-12-16,GC,18:30,0.098
1,2010-07-12,GC,18:30,0.614
1,2011-03-18,GC,18:30,0.079
1,2011-05-02,GC,18:30,0.16
1,2010-07-19,GC,18:30,0.489
1,2011-01-27,GC,18:30,0.547
1,2010-08-09,GC,18:30,1.036
1,2010-09-06,GC,18:30,0.308
1,2011-05-14,GC,18:30,0.31
1,2010-07-16,GC,18:30,0.867
1,2011-01-22,GC,18:30,0.683
1,2010-12-07,GC,18:30,0.244
1,2010-11-04,GC,18:30,0.452
1,2010-07-23,GC,18:30,0.709
1,2010-08-07,GC,18:30,0.562
1,2010-07-02,GC,18:30,0.555
1,2011-01-16,GC,18:30,0.181
1,2011-03-20,GC,18:30,0.177
1,2011-04-20,GC,18:30,0.9
1,2010-08-25,GC,18:30,0.412
1,2010-10-13,GC,18:30,0.281
1,2011-06-21,GC,18:30,0.263
1,2010-09-10,GC,18:30,0.381
1,2011-02-25,GC,18:30,0.186
1,2010-07-18,GC,18:30,1.413
1,2010-10-05,GC,18:30,0.128
1,2011-02-26,GC,18:30,0.11
1,2010-12-11,GC,18:30,0.1
1,2011-02-14,GC,18:30,0.963
1,2010-08-08,GC,18:30,0.603
1,2011-06-14,GC,18:30,0.08
1,2010-07-07,GC,18:30,0.217
1,2010-11-29,GC,18:30,0.125
1,2010-10-25,GC,18:30,0.383
1,2011-06-29,GC,18:30,0.62
1,2010-11-30,GC,18:30,0.197
1,2011-06-15,GC,18:30,0.088
1,2010-11-03,GC,18:30,0.196
1,2011-03-30,GC,18:30,0.124
1,2011-05-23,GC,18:30,0.696
1,2010-09-24,GC,18:30,0.265
1,2010-07-29,GC,18:30,0.208
1,2010-12-13,GC,18:30,0.155
1,2011-06-06,GC,18:30,0.059
1,2010-11-09,GC,18:30,0.231
1,2010-12-12,GC,18:30,0.144
1,2010-09-11,GC,18:30,0.223
1,2011-04-27,GC,18:30,0.249
1,2011-06-05,GC,18:30,0.062
1,2011-02-01,GC,18:30,0.253
1,2011-03-29,GC,18:30,0.189
1,2011-05-22,GC,18:30,0.754
1,2010-12-15,GC,18:30,0.291
1,2010-10-24,GC,18:30,0.616
1,2010-10-12,GC,18:30,0.107
1,2010-09-17,GC,18:30,0.224
1,2010-12-04,GC,18:30,0.77
1,2011-04-15,GC,18:30,0.891
1,2010-08-02,GC,18:30,0.363
1,2010-07-15,GC,18:30,0.232
1,2011-06-20,GC,18:30,0.719
1,2011-03-25,GC,18:30,0.181
1,2011-01-23,GC,18:30,0.174
1,2010-10-17,GC,18:30,0.247
1,2011-04-22,GC,18:30,0.349
1,2011-06-19,GC,18:30,0.495
1,2010-11-05,GC,18:30,0.431
1,2010-07-31,GC,18:30,0.141
1,2010-07-01,GC,18:30,0.213
1,2010-12-05,GC,18:30,0.057
1,2010-08-01,GC,18:30,0.243
1,2011-05-17,GC,18:30,0.269
1,2010-09-18,GC,18:30,0.514
1,2011-02-09,GC,18:30,0.152
1,2011-03-27,GC,18:30,0.18
1,2011-06-04,GC,18:30,0.092
1,2010-09-19,GC,18:30,1.363
1,2010-09-12,GC,18:30,0.239
1,2011-01-24,GC,18:30,0.293
1,2011-06-16,GC,18:30,0.563
1,2010-10-14,GC,18:30,0.129
1,2010-11-08,GC,18:30,0.101
1,2010-12-10,GC,18:30,0.241
1,2011-04-30,GC,18:30,0.512
1,2011-01-19,GC,18:30,0.156
1,2011-03-09,GC,18:30,0.355
1,2011-04-13,GC,18:30,0.83
1,2010-09-13,GC,18:30,0.322
1,2010-12-01,GC,18:30,0.183
1,2011-04-06,GC,18:30,0.586
1,2010-07-30,GC,18:30,0.195
1,2010-11-01,GC,18:30,0.768
1,2011-03-22,GC,18:30,0.195
1,2011-05-21,GC,18:30,0.664
1,2011-04-14,GC,18:30,0.291
1,2010-09-15,GC,18:30,0.425
1,2011-02-22,GC,18:30,0.143
1,2011-04-29,GC,18:30,1.119
1,2011-02-24,GC,18:30,0.123
1,2011-02-20,GC,18:30,0.478
1,2011-05-01,GC,18:30,0.074
1,2010-12-03,GC,18:30,0.133
1,2010-08-23,GC,18:30,0.255
1,2011-01-18,GC,18:30,0.169
1,2010-08-26,GC,18:30,0.204
1,2011-05-25,GC,18:30,0.384
1,2011-02-27,GC,18:30,0.039
1,2011-04-17,GC,18:30,0.85
1,2010-12-29,GC,18:30,0.11
1,2010-11-28,GC,18:30,0.155
1,2010-09-08,GC,18:30,0.616
1,2011-03-26,GC,18:30,0.138
1,2010-11-06,GC,18:30,0.244
1,2010-09-07,GC,18:30,0.155
1,2011-05-07,GC,18:30,0.341
1,2011-01-14,GC,18:30,0.139
1,2011-03-07,GC,18:30,0.118
1,2010-10-11,GC,18:30,0.343
1,2010-12-06,GC,18:30,0.874
1,2011-05-06,GC,18:30,0.215
1,2011-06-30,GC,18:30,0.176
1,2010-10-16,GC,18:30,0.195
1,2010-08-10,GC,18:30,0.479
1,2011-03-31,GC,18:30,0.231
1,2011-02-06,GC,18:30,0.48
1,2010-07-11,GC,18:30,1.227
1,2011-03-08,GC,18:30,0.05
1,2011-01-01,GC,18:30,0.179
1,2010-11-18,GC,18:30,0.162
1,2010-09-20,GC,18:30,0.68
1,2011-01-21,GC,18:30,0.196
1,2010-12-31,GC,18:30,0.276
1,2011-05-19,GC,18:30,0.491
1,2010-08-24,GC,18:30,0.449
1,2011-06-18,GC,18:30,0.297
1,2010-10-26,GC,18:30,0.242
1,2010-08-03,GC,18:30,0.96
1,2010-08-22,GC,18:30,0.28
1,2011-04-21,GC,18:30,0.555
1,2010-09-22,GC,18:30,0.116
1,2010-11-17,GC,18:30,0.681
1,2010-09-16,GC,18:30,0.337
1,2011-02-21,GC,18:30,0.148
1,2010-10-04,GC,18:30,0.366
1,2010-11-23,GC,19:00,0.082
1,2010-10-09,GC,19:00,0.112
1,2011-04-03,GC,19:00,0.305
1,2010-11-01,GC,19:00,0.83
1,2010-11-12,GC,19:00,0.213
1,2011-04-20,GC,19:00,0.359
1,2011-04-23,GC,19:00,0.266
1,2011-05-14,GC,19:00,0.324
1,2010-09-25,GC,19:00,0.61
1,2010-09-24,GC,19:00,0.225
1,2010-11-08,GC,19:00,0.147
1,2010-10-29,GC,19:00,0.23
1,2010-10-03,GC,19:00,0.934
1,2011-05-09,GC,19:00,0.173
1,2011-05-08,GC,19:00,0.812
1,2010-10-04,GC,19:00,0.513
1,2010-10-06,GC,19:00,0.243
1,2010-07-15,GC,19:00,0.55
1,2011-04-16,GC,19:00,0.458
1,2011-04-11,GC,19:00,0.656
1,2010-11-04,GC,19:00,0.267
1,2011-05-13,GC,19:00,0.5
1,2011-05-23,GC,19:00,0.926
1,2011-06-21,GC,19:00,0.554
1,2010-11-19,GC,19:00,0.365
1,2011-02-15,GC,19:00,0.174
1,2010-10-20,GC,19:00,0.218
1,2011-03-03,GC,19:00,0.124
1,2011-04-19,GC,19:00,0.64
1,2011-05-30,GC,19:00,1.427
1,2011-02-25,GC,19:00,0.233
1,2011-06-17,GC,19:00,0.442
1,2010-12-13,GC,19:00,0.849
1,2011-01-04,GC,19:00,0.169
1,2010-08-15,GC,19:00,0.258
1,2011-01-19,GC,19:00,0.398
1,2011-02-18,GC,19:00,0.192
1,2010-07-23,GC,19:00,0.562
1,2011-01-16,GC,19:00,0.185
1,2010-12-21,GC,19:00,0.149
1,2010-07-18,GC,19:00,0.63
1,2010-07-27,GC,19:00,0.209
1,2011-06-13,GC,19:00,0.087
1,2010-08-25,GC,19:00,0.464
1,2011-05-29,GC,19:00,0.662
1,2011-03-14,GC,19:00,0.235
1,2010-09-23,GC,19:00,0.14
1,2011-05-21,GC,19:00,0.22
1,2010-07-12,GC,19:00,0.444
1,2011-04-29,GC,19:00,0.478
1,2011-04-06,GC,19:00,0.241
1,2011-04-17,GC,19:00,0.297
1,2011-04-02,GC,19:00,0.166
1,2010-11-22,GC,19:00,0.469
1,2010-10-23,GC,19:00,0.142
1,2010-10-30,GC,19:00,0.097
1,2010-11-13,GC,19:00,0.236
1,2011-05-07,GC,19:00,0.466
1,2011-04-30,GC,19:00,0.496
1,2010-10-14,GC,19:00,0.172
1,2010-07-11,GC,19:00,0.917
1,2011-03-31,GC,19:00,0.916
1,2010-10-24,GC,19:00,0.234
1,2011-04-14,GC,19:00,0.506
1,2011-03-30,GC,19:00,0.138
1,2010-09-10,GC,19:00,0.51
1,2010-09-01,GC,19:00,0.361
1,2010-08-31,GC,19:00,0.886
1,2010-08-06,GC,19:00,0.255
1,2010-12-30,GC,19:00,0.082
1,2010-12-22,GC,19:00,0.164
1,2011-03-15,GC,19:00,0.119
1,2011-01-31,GC,19:00,0.44
1,2010-08-07,GC,19:00,1.105
1,2010-07-29,GC,19:00,0.436
1,2011-06-29,GC,19:00,0.187
1,2010-09-11,GC,19:00,0.251
1,2011-02-07,GC,19:00,0.343
1,2010-07-21,GC,19:00,0.468
1,2010-12-12,GC,19:00,0.144
1,2011-01-09,GC,19:00,0.221
1,2010-08-20,GC,19:00,0.278
1,2011-03-21,GC,19:00,0.199
1,2011-03-02,GC,19:00,0.089
1,2011-06-15,GC,19:00,0.064
1,2011-03-09,GC,19:00,0.11
1,2011-06-28,GC,19:00,0.169
1,2011-01-17,GC,19:00,0.213
1,2010-12-28,GC,19:00,0.125
1,2011-03-27,GC,19:00,0.194
1,2011-04-05,GC,19:00,0.235
1,2010-10-10,GC,19:00,0.415
1,2010-10-25,GC,19:00,0.792
1,2011-05-06,GC,19:00,0.923
1,2010-09-29,GC,19:00,0.157
1,2010-11-20,GC,19:00,0.291
1,2011-04-09,GC,19:00,0.257
1,2010-11-14,GC,19:00,0.164
1,2010-12-02,GC,19:00,0.198
1,2010-10-27,GC,19:00,0.582
1,2011-05-10,GC,19:00,0.449
1,2011-05-03,GC,19:00,0.08
1,2011-04-21,GC,19:00,0.462
1,2010-10-05,GC,19:00,0.17
1,2010-12-01,GC,19:00,0.257
1,2011-04-04,GC,19:00,0.249
1,2010-11-10,GC,19:00,0.609
1,2010-10-01,GC,19:00,0.157
1,2011-04-27,GC,19:00,0.732
1,2010-10-12,GC,19:00,0.229
1,2010-11-16,GC,19:00,0.088
1,2010-12-04,GC,19:00,0.985
1,2010-10-16,GC,19:00,0.209
1,2011-04-18,GC,19:00,0.16
1,2011-05-05,GC,19:00,0.281
1,2011-04-08,GC,19:00,0.66
1,2011-04-28,GC,19:00,0.272
1,2011-05-17,GC,19:00,0.964
1,2010-10-31,GC,19:00,0.169
1,2010-11-15,GC,19:00,0.309
1,2011-04-26,GC,19:00,0.582
1,2010-11-11,GC,19:00,0.205
1,2010-10-11,GC,19:00,0.794
1,2010-11-03,GC,19:00,0.26
1,2010-10-07,GC,19:00,0.445
1,2011-03-29,GC,19:00,0.334
1,2010-09-20,GC,19:00,1.019
1,2010-10-22,GC,19:00,0.358
1,2011-05-15,GC,19:00,0.398
1,2011-05-02,GC,19:00,0.061
1,2010-11-27,GC,19:00,0.181
1,2010-10-28,GC,19:00,0.365
1,2010-11-06,GC,19:00,0.157
1,2010-10-13,GC,19:00,0.304
1,2010-11-17,GC,19:00,0.321
1,2010-09-22,GC,19:00,0.466
1,2011-06-09,GC,19:00,0.042
1,2010-07-10,GC,19:00,0.226
1,2010-11-30,GC,19:00,0.162
1,2010-09-28,GC,19:00,0.15
1,2011-05-16,GC,19:00,0.938
1,2011-04-01,GC,19:00,0.147
1,2011-04-15,GC,19:00,0.17
1,2010-10-15,GC,19:00,0.153
1,2011-04-25,GC,19:00,0.563
1,2010-10-08,GC,19:00,0.144
1,2010-11-28,GC,19:00,0.252
1,2011-04-07,GC,19:00,0.534
1,2011-04-10,GC,19:00,0.762
1,2011-05-04,GC,19:00,0.104
1,2010-10-18,GC,19:00,0.194
1,2010-11-07,GC,19:00,0.642
1,2010-11-05,GC,19:00,0.352
1,2011-04-24,GC,19:00,0.444
1,2010-10-17,GC,19:00,0.198
1,2010-12-03,GC,19:00,0.033
1,2010-09-30,GC,19:00,0.748
1,2011-04-22,GC,19:00,0.394
1,2010-11-21,GC,19:00,0.072
1,2011-05-11,GC,19:00,0.963
1,2010-10-21,GC,19:00,0.475
1,2010-11-09,GC,19:00,0.213
1,2010-07-03,GC,19:00,1.104
1,2011-04-13,GC,19:00,0.339
1,2010-11-29,GC,19:00,0.103
1,2010-10-02,GC,19:00,0.409
1,2011-03-28,GC,19:00,0.092
1,2010-09-26,GC,19:00,0.544
1,2011-05-12,GC,19:00,0.119
1,2010-11-18,GC,19:00,0.178
1,2011-04-12,GC,19:00,0.376
1,2010-09-19,GC,19:00,0.435
1,2010-11-02,GC,19:00,0.414
1,2010-10-26,GC,19:00,0.22
1,2010-09-21,GC,19:00,0.296
1,2011-05-01,GC,19:00,0.104
1,2010-10-19,GC,19:00,0.892
1,2010-09-27,GC,19:00,0.716
1,2010-11-25,GC,19:00,0.149
1,2010-11-24,GC,19:00,0.041
1,2010-11-26,GC,19:00,0.638
1,2010-07-04,GC,19:00,1.346
1,2010-08-05,GC,19:00,0.439
1,2010-09-08,GC,19:00,0.927
1,2010-12-06,GC,19:00,0.298
1,2011-06-20,GC,19:00,1.039
1,2010-08-24,GC,19:00,0.268
1,2010-07-13,GC,19:00,0.3
1,2010-07-26,GC,19:00,0.068
1,2011-06-01,GC,19:00,0.473
1,2010-07-31,GC,19:00,0.559
1,2011-01-24,GC,19:00,0.221
1,2010-07-05,GC,19:00,0.767
1,2010-07-14,GC,19:00,0.688
1,2011-02-20,GC,19:00,0.484
1,2010-07-24,GC,19:00,0.449
1,2011-05-31,GC,19:00,1.01
1,2011-02-23,GC,19:00,0.213
1,2010-07-06,GC,19:00,0.659
1,2010-08-17,GC,19:00,0.276
1,2011-03-25,GC,19:00,0.276
1,2011-01-22,GC,19:00,0.211
1,2011-06-04,GC,19:00,0.041
1,2011-06-18,GC,19:00,0.254
1,2010-12-26,GC,19:00,0.06
1,2010-07-16,GC,19:00,0.971
1,2011-02-08,GC,19:00,0.194
1,2011-03-08,GC,19:00,0.115
1,2011-03-10,GC,19:00,0.602
1,2010-12-07,GC,19:00,0.104
1,2011-06-30,GC,19:00,0.241
1,2011-06-08,GC,19:00,0.04
1,2011-02-02,GC,19:00,0.291
1,2010-12-23,GC,19:00,0.427
1,2010-09-16,GC,19:00,0.332
1,2010-07-02,GC,19:00,0.405
1,2010-07-09,GC,19:00,0.387
1,2011-03-04,GC,19:00,0.357
1,2011-02-01,GC,19:00,0.19
1,2011-01-23,GC,19:00,0.286
1,2010-08-02,GC,19:00,0.804
1,2010-07-22,GC,19:00,0.486
1,2010-12-05,GC,19:00,0.147
1,2011-06-23,GC,19:00,0.463
1,2011-03-23,GC,19:00,0.187
1,2011-01-21,GC,19:00,0.215
1,2011-02-03,GC,19:00,0.292
1,2011-01-05,GC,19:00,0.292
1,2011-02-22,GC,19:00,0.23
1,2010-12-25,GC,19:00,0.072
1,2010-09-17,GC,19:00,0.249
1,2011-03-11,GC,19:00,0.136
1,2010-09-14,GC,19:00,0.385
1,2010-12-24,GC,19:00,0.141
1,2011-03-13,GC,19:00,0.115
1,2011-06-03,GC,19:00,0.063
1,2010-08-01,GC,19:00,0.462
1,2011-01-07,GC,19:00,0.199
1,2011-05-20,GC,19:00,0.153
1,2010-08-18,GC,19:00,0.606
1,2011-01-01,GC,19:00,0.256
1,2011-03-05,GC,19:00,0.187
1,2011-02-13,GC,19:00,0.189
1,2011-05-19,GC,19:00,0.227
1,2010-12-09,GC,19:00,0.17
1,2011-02-09,GC,19:00,0.731
1,2010-08-04,GC,19:00,0.62
1,2011-05-18,GC,19:00,0.262
1,2011-02-19,GC,19:00,0.212
1,2010-09-18,GC,19:00,0.26
1,2011-02-10,GC,19:00,0.363
1,2010-08-16,GC,19:00,0.189
1,2011-06-05,GC,19:00,0.069
1,2011-03-24,GC,19:00,0.468
1,2011-06-24,GC,19:00,0.974
1,2011-02-21,GC,19:00,0.094
1,2011-06-19,GC,19:00,0.322
1,2011-03-26,GC,19:00,0.498
1,2011-01-25,GC,19:00,0.417
1,2010-08-03,GC,19:00,0.261
1,2010-08-23,GC,19:00,0.735
1,2011-06-07,GC,19:00,0.051
1,2010-08-22,GC,19:00,0.245
1,2011-02-16,GC,19:00,0.361
1,2010-08-29,GC,19:00,0.289
1,2010-08-30,GC,19:00,0.203
1,2010-09-15,GC,19:00,1.24
