Customer,date,Time,GC,datetime,GG,NL
11,02-Oct-10,9:30,0.15,2010-10-02 09:30:00,0.253,-0.10300000000000001
11,02-Oct-10,10:00,0.147,2010-10-02 10:00:00,0.255,-0.10800000000000001
11,02-Oct-10,10:30,0.136,2010-10-02 10:30:00,0.296,-0.15999999999999998
11,02-Oct-10,11:00,0.255,2010-10-02 11:00:00,0.442,-0.187
11,02-Oct-10,11:30,0.217,2010-10-02 11:30:00,0.295,-0.07799999999999999
11,02-Oct-10,12:00,0.171,2010-10-02 12:00:00,0.257,-0.086
11,02-Oct-10,12:30,0.499,2010-10-02 12:30:00,0.192,0.307
11,02-Oct-10,13:00,0.356,2010-10-02 13:00:00,0.395,-0.039000000000000035
11,02-Oct-10,13:30,0.24,2010-10-02 13:30:00,0.411,-0.17099999999999999
11,02-Oct-10,14:00,0.235,2010-10-02 14:00:00,0.161,0.07399999999999998
11,02-Oct-10,14:30,0.286,2010-10-02 14:30:00,0.135,0.15099999999999997
11,02-Oct-10,15:00,0.296,2010-10-02 15:00:00,0.18,0.11599999999999999
11,02-Oct-10,15:30,0.564,2010-10-02 15:30:00,0.063,0.5009999999999999
11,02-Oct-10,16:00,1.107,2010-10-02 16:00:00,0.05,1.057
11,02-Oct-10,16:30,1.0,2010-10-02 16:30:00,0.045,0.955
11,02-Oct-10,17:00,0.359,2010-10-02 17:00:00,0.025,0.33399999999999996
11,02-Oct-10,17:30,0.309,2010-10-02 17:30:00,0.017,0.292
11,02-Oct-10,18:00,0.15,2010-10-02 18:00:00,0.0,0.15
11,02-Oct-10,18:30,0.111,2010-10-02 18:30:00,0.0,0.111
11,02-Oct-10,19:00,0.121,2010-10-02 19:00:00,0.0,0.121
11,02-Oct-10,19:30,0.102,2010-10-02 19:30:00,0.0,0.102
11,02-Oct-10,20:00,0.084,2010-10-02 20:00:00,0.0,0.084
11,02-Oct-10,20:30,0.089,2010-10-02 20:30:00,0.0,0.089
11,02-Oct-10,21:00,0.101,2010-10-02 21:00:00,0.0,0.101
11,02-Oct-10,21:30,0.072,2010-10-02 21:30:00,0.0,0.072
11,02-Oct-10,22:00,0.15,2010-10-02 22:00:00,0.0,0.15
11,02-Oct-10,22:30,0.096,2010-10-02 22:30:00,0.0,0.096
11,02-Oct-10,23:00,0.081,2010-10-02 23:00:00,0.0,0.081
11,02-Oct-10,23:30,0.099,2010-10-02 23:30:00,0.0,0.099
11,03-Oct-10,0:00,0.077,2010-10-03 00:00:00,0.0,0.077
11,03-Oct-10,0:30,0.092,2010-10-03 00:30:00,0.0,0.092
11,03-Oct-10,1:00,0.135,2010-10-03 01:00:00,0.0,0.135
11,03-Oct-10,1:30,0.091,2010-10-03 01:30:00,0.0,0.091
11,03-Oct-10,2:00,0.098,2010-10-03 02:00:00,0.0,0.098
11,03-Oct-10,2:30,0.0,2010-10-03 02:30:00,0.0,0.0
11,03-Oct-10,3:00,0.0,2010-10-03 03:00:00,0.0,0.0
11,03-Oct-10,3:30,0.087,2010-10-03 03:30:00,0.0,0.087
11,03-Oct-10,4:00,0.083,2010-10-03 04:00:00,0.0,0.083
11,03-Oct-10,4:30,0.098,2010-10-03 04:30:00,0.0,0.098
11,03-Oct-10,5:00,0.093,2010-10-03 05:00:00,0.0,0.093
11,03-Oct-10,5:30,0.131,2010-10-03 05:30:00,0.0,0.131
11,03-Oct-10,6:00,0.096,2010-10-03 06:00:00,0.0,0.096
11,03-Oct-10,6:30,0.074,2010-10-03 06:30:00,0.0,0.074
11,03-Oct-10,7:00,0.098,2010-10-03 07:00:00,0.0,0.098
11,03-Oct-10,7:30,0.095,2010-10-03 07:30:00,0.002,0.093
11,03-Oct-10,8:00,0.071,2010-10-03 08:00:00,0.027,0.044
11,03-Oct-10,8:30,0.147,2010-10-03 08:30:00,0.055,0.092
11,03-Oct-10,9:00,0.089,2010-10-03 09:00:00,0.068,0.02099999999999999
11,03-Oct-10,9:30,0.086,2010-10-03 09:30:00,0.052,0.033999999999999996
11,03-Oct-10,10:00,0.098,2010-10-03 10:00:00,0.104,-0.0059999999999999915
11,03-Oct-10,10:30,0.072,2010-10-03 10:30:00,0.122,-0.05
11,03-Oct-10,11:00,0.098,2010-10-03 11:00:00,0.119,-0.02099999999999999
11,03-Oct-10,11:30,0.109,2010-10-03 11:30:00,0.069,0.039999999999999994
11,03-Oct-10,12:00,0.113,2010-10-03 12:00:00,0.14,-0.02700000000000001
11,03-Oct-10,12:30,0.104,2010-10-03 12:30:00,0.347,-0.243
11,03-Oct-10,13:00,0.082,2010-10-03 13:00:00,0.399,-0.317
11,03-Oct-10,13:30,0.095,2010-10-03 13:30:00,0.642,-0.547
11,03-Oct-10,14:00,0.077,2010-10-03 14:00:00,0.61,-0.533
11,03-Oct-10,14:30,0.099,2010-10-03 14:30:00,0.43,-0.33099999999999996
11,03-Oct-10,15:00,0.132,2010-10-03 15:00:00,0.504,-0.372
11,03-Oct-10,15:30,0.091,2010-10-03 15:30:00,0.421,-0.32999999999999996
11,03-Oct-10,16:00,0.098,2010-10-03 16:00:00,0.154,-0.055999999999999994
11,03-Oct-10,16:30,0.072,2010-10-03 16:30:00,0.201,-0.129
11,03-Oct-10,17:00,0.098,2010-10-03 17:00:00,0.156,-0.057999999999999996
11,03-Oct-10,17:30,0.082,2010-10-03 17:30:00,0.095,-0.012999999999999998
11,03-Oct-10,18:00,0.116,2010-10-03 18:00:00,0.041,0.07500000000000001
11,03-Oct-10,18:30,0.125,2010-10-03 18:30:00,0.007,0.118
11,03-Oct-10,19:00,0.072,2010-10-03 19:00:00,0.001,0.071
11,03-Oct-10,19:30,0.098,2010-10-03 19:30:00,0.0,0.098
11,03-Oct-10,20:00,0.085,2010-10-03 20:00:00,0.0,0.085
11,03-Oct-10,20:30,0.085,2010-10-03 20:30:00,0.0,0.085
11,03-Oct-10,21:00,0.098,2010-10-03 21:00:00,0.0,0.098
11,03-Oct-10,21:30,0.126,2010-10-03 21:30:00,0.0,0.126
11,03-Oct-10,22:00,0.1,2010-10-03 22:00:00,0.0,0.1
11,03-Oct-10,22:30,0.09,2010-10-03 22:30:00,0.0,0.09
11,03-Oct-10,23:00,0.08,2010-10-03 23:00:00,0.0,0.08
11,03-Oct-10,23:30,0.097,2010-10-03 23:30:00,0.0,0.097
11,04-Oct-10,0:00,0.072,2010-10-04 00:00:00,0.0,0.072
11,04-Oct-10,0:30,0.122,2010-10-04 00:30:00,0.0,0.122
11,04-Oct-10,1:00,0.122,2010-10-04 01:00:00,0.0,0.122
11,04-Oct-10,1:30,0.074,2010-10-04 01:30:00,0.0,0.074
11,04-Oct-10,2:00,0.097,2010-10-04 02:00:00,0.0,0.097
11,04-Oct-10,2:30,0.084,2010-10-04 02:30:00,0.0,0.084
11,04-Oct-10,3:00,0.085,2010-10-04 03:00:00,0.0,0.085
11,04-Oct-10,3:30,0.098,2010-10-04 03:30:00,0.0,0.098
11,04-Oct-10,4:00,0.123,2010-10-04 04:00:00,0.0,0.123
11,04-Oct-10,4:30,0.1,2010-10-04 04:30:00,0.0,0.1
11,04-Oct-10,5:00,0.091,2010-10-04 05:00:00,0.0,0.091
11,04-Oct-10,5:30,0.079,2010-10-04 05:30:00,0.0,0.079
11,04-Oct-10,6:00,0.097,2010-10-04 06:00:00,0.0,0.097
11,04-Oct-10,6:30,0.078,2010-10-04 06:30:00,0.0,0.078
11,04-Oct-10,7:00,0.117,2010-10-04 07:00:00,0.001,0.116
11,04-Oct-10,7:30,0.117,2010-10-04 07:30:00,0.022,0.095
11,04-Oct-10,8:00,0.158,2010-10-04 08:00:00,0.061,0.097
11,04-Oct-10,8:30,0.119,2010-10-04 08:30:00,0.08,0.03899999999999999
11,04-Oct-10,9:00,0.088,2010-10-04 09:00:00,0.087,0.0010000000000000009
11,04-Oct-10,9:30,0.089,2010-10-04 09:30:00,0.114,-0.02500000000000001
11,04-Oct-10,10:00,0.101,2010-10-04 10:00:00,0.103,-0.001999999999999988
11,04-Oct-10,10:30,0.125,2010-10-04 10:30:00,0.112,0.012999999999999998
11,04-Oct-10,11:00,0.1,2010-10-04 11:00:00,0.275,-0.17500000000000002
11,04-Oct-10,11:30,0.098,2010-10-04 11:30:00,0.321,-0.223
11,04-Oct-10,12:00,0.073,2010-10-04 12:00:00,0.45,-0.377
11,04-Oct-10,12:30,0.098,2010-10-04 12:30:00,0.393,-0.29500000000000004
11,04-Oct-10,13:00,0.089,2010-10-04 13:00:00,0.47,-0.381
11,04-Oct-10,13:30,0.104,2010-10-04 13:30:00,0.433,-0.329
11,04-Oct-10,14:00,0.128,2010-10-04 14:00:00,0.642,-0.514
11,04-Oct-10,14:30,0.079,2010-10-04 14:30:00,0.562,-0.48300000000000004
11,04-Oct-10,15:00,0.091,2010-10-04 15:00:00,0.452,-0.361
11,04-Oct-10,15:30,0.099,2010-10-04 15:30:00,0.369,-0.27
11,04-Oct-10,16:00,0.072,2010-10-04 16:00:00,0.315,-0.243
11,04-Oct-10,16:30,0.099,2010-10-04 16:30:00,0.254,-0.155
11,04-Oct-10,17:00,0.14,2010-10-04 17:00:00,0.214,-0.07399999999999998
11,04-Oct-10,17:30,0.085,2010-10-04 17:30:00,0.13,-0.045
11,04-Oct-10,18:00,0.098,2010-10-04 18:00:00,0.084,0.013999999999999999
11,04-Oct-10,18:30,0.079,2010-10-04 18:30:00,0.051,0.028000000000000004
11,04-Oct-10,19:00,0.091,2010-10-04 19:00:00,0.001,0.09
11,04-Oct-10,19:30,0.098,2010-10-04 19:30:00,0.0,0.098
11,04-Oct-10,20:00,0.107,2010-10-04 20:00:00,0.0,0.107
11,04-Oct-10,20:30,0.123,2010-10-04 20:30:00,0.0,0.123
11,04-Oct-10,21:00,0.092,2010-10-04 21:00:00,0.0,0.092
11,04-Oct-10,21:30,0.083,2010-10-04 21:30:00,0.0,0.083
11,04-Oct-10,22:00,0.099,2010-10-04 22:00:00,0.0,0.099
11,04-Oct-10,22:30,0.078,2010-10-04 22:30:00,0.0,0.078
11,04-Oct-10,23:00,0.101,2010-10-04 23:00:00,0.0,0.101
11,04-Oct-10,23:30,0.144,2010-10-04 23:30:00,0.0,0.144
11,05-Oct-10,0:00,0.095,2010-10-05 00:00:00,0.0,0.095
11,05-Oct-10,0:30,0.097,2010-10-05 00:30:00,0.0,0.097
11,05-Oct-10,1:00,0.088,2010-10-05 01:00:00,0.0,0.088
11,05-Oct-10,1:30,0.083,2010-10-05 01:30:00,0.0,0.083
11,05-Oct-10,2:00,0.097,2010-10-05 02:00:00,0.0,0.097
11,05-Oct-10,2:30,0.115,2010-10-05 02:30:00,0.0,0.115
11,05-Oct-10,3:00,0.109,2010-10-05 03:00:00,0.0,0.109
11,05-Oct-10,3:30,0.096,2010-10-05 03:30:00,0.0,0.096
11,05-Oct-10,4:00,0.074,2010-10-05 04:00:00,0.0,0.074
11,05-Oct-10,4:30,0.098,2010-10-05 04:30:00,0.0,0.098
11,05-Oct-10,5:00,0.084,2010-10-05 05:00:00,0.0,0.084
11,05-Oct-10,5:30,0.101,2010-10-05 05:30:00,0.0,0.101
11,05-Oct-10,6:00,0.134,2010-10-05 06:00:00,0.0,0.134
11,05-Oct-10,6:30,0.073,2010-10-05 06:30:00,0.0,0.073
11,05-Oct-10,7:00,0.096,2010-10-05 07:00:00,0.005,0.091
11,05-Oct-10,7:30,0.093,2010-10-05 07:30:00,0.024,0.069
11,05-Oct-10,8:00,0.076,2010-10-05 08:00:00,0.06,0.016
11,05-Oct-10,8:30,0.097,2010-10-05 08:30:00,0.164,-0.067
11,05-Oct-10,9:00,0.126,2010-10-05 09:00:00,0.286,-0.15999999999999998
11,05-Oct-10,9:30,0.097,2010-10-05 09:30:00,0.357,-0.26
11,05-Oct-10,10:00,0.098,2010-10-05 10:00:00,0.398,-0.30000000000000004
11,05-Oct-10,10:30,0.072,2010-10-05 10:30:00,0.446,-0.374
11,05-Oct-10,11:00,0.099,2010-10-05 11:00:00,0.571,-0.472
11,05-Oct-10,11:30,0.091,2010-10-05 11:30:00,0.686,-0.5950000000000001
11,05-Oct-10,12:00,0.104,2010-10-05 12:00:00,0.687,-0.5830000000000001
11,05-Oct-10,12:30,0.129,2010-10-05 12:30:00,0.719,-0.59
11,05-Oct-10,13:00,0.08,2010-10-05 13:00:00,0.719,-0.639
11,05-Oct-10,13:30,0.09,2010-10-05 13:30:00,0.728,-0.638
11,05-Oct-10,14:00,0.099,2010-10-05 14:00:00,0.714,-0.615
11,05-Oct-10,14:30,0.072,2010-10-05 14:30:00,0.672,-0.6000000000000001
11,05-Oct-10,15:00,0.105,2010-10-05 15:00:00,0.619,-0.514
11,05-Oct-10,15:30,0.137,2010-10-05 15:30:00,0.534,-0.397
11,05-Oct-10,16:00,0.084,2010-10-05 16:00:00,0.475,-0.39099999999999996
11,05-Oct-10,16:30,0.1,2010-10-05 16:30:00,0.391,-0.29100000000000004
11,05-Oct-10,17:00,0.075,2010-10-05 17:00:00,0.296,-0.22099999999999997
11,05-Oct-10,17:30,0.096,2010-10-05 17:30:00,0.196,-0.1
11,05-Oct-10,18:00,0.095,2010-10-05 18:00:00,0.143,-0.04799999999999999
11,05-Oct-10,18:30,0.122,2010-10-05 18:30:00,0.068,0.05399999999999999
11,05-Oct-10,19:00,0.111,2010-10-05 19:00:00,0.004,0.107
11,05-Oct-10,19:30,0.081,2010-10-05 19:30:00,0.0,0.081
11,05-Oct-10,20:00,0.094,2010-10-05 20:00:00,0.0,0.094
11,05-Oct-10,20:30,0.102,2010-10-05 20:30:00,0.0,0.102
11,05-Oct-10,21:00,0.075,2010-10-05 21:00:00,0.0,0.075
11,05-Oct-10,21:30,0.13,2010-10-05 21:30:00,0.0,0.13
11,05-Oct-10,22:00,0.115,2010-10-05 22:00:00,0.0,0.115
11,05-Oct-10,22:30,0.084,2010-10-05 22:30:00,0.0,0.084
11,05-Oct-10,23:00,0.1,2010-10-05 23:00:00,0.0,0.1
11,05-Oct-10,23:30,0.077,2010-10-05 23:30:00,0.0,0.077
11,06-Oct-10,0:00,0.097,2010-10-06 00:00:00,0.0,0.097
11,06-Oct-10,0:30,0.114,2010-10-06 00:30:00,0.0,0.114
11,06-Oct-10,1:00,0.112,2010-10-06 01:00:00,0.0,0.112
11,06-Oct-10,1:30,0.1,2010-10-06 01:30:00,0.0,0.1
11,06-Oct-10,2:00,0.085,2010-10-06 02:00:00,0.0,0.085
11,06-Oct-10,2:30,0.087,2010-10-06 02:30:00,0.0,0.087
11,06-Oct-10,3:00,0.099,2010-10-06 03:00:00,0.0,0.099
11,06-Oct-10,3:30,0.072,2010-10-06 03:30:00,0.0,0.072
11,06-Oct-10,4:00,0.15,2010-10-06 04:00:00,0.0,0.15
11,06-Oct-10,4:30,0.096,2010-10-06 04:30:00,0.0,0.096
11,06-Oct-10,5:00,0.078,2010-10-06 05:00:00,0.0,0.078
11,06-Oct-10,5:30,0.098,2010-10-06 05:30:00,0.0,0.098
11,06-Oct-10,6:00,0.08,2010-10-06 06:00:00,0.0,0.08
11,06-Oct-10,6:30,0.09,2010-10-06 06:30:00,0.0,0.09
11,06-Oct-10,7:00,0.135,2010-10-06 07:00:00,0.004,0.131
11,06-Oct-10,7:30,0.089,2010-10-06 07:30:00,0.031,0.057999999999999996
11,06-Oct-10,8:00,0.098,2010-10-06 08:00:00,0.063,0.035
11,06-Oct-10,8:30,0.089,2010-10-06 08:30:00,0.163,-0.07400000000000001
11,06-Oct-10,9:00,0.081,2010-10-06 09:00:00,0.253,-0.172
11,06-Oct-10,9:30,0.1,2010-10-06 09:30:00,0.382,-0.28200000000000003
11,06-Oct-10,10:00,0.102,2010-10-06 10:00:00,0.45,-0.34800000000000003
11,06-Oct-10,10:30,0.126,2010-10-06 10:30:00,0.588,-0.46199999999999997
11,06-Oct-10,11:00,0.099,2010-10-06 11:00:00,0.644,-0.545
11,06-Oct-10,11:30,0.075,2010-10-06 11:30:00,0.629,-0.554
11,06-Oct-10,12:00,0.102,2010-10-06 12:00:00,0.523,-0.42100000000000004
11,06-Oct-10,12:30,0.087,2010-10-06 12:30:00,0.345,-0.258
11,06-Oct-10,13:00,0.1,2010-10-06 13:00:00,0.511,-0.41100000000000003
11,06-Oct-10,13:30,0.144,2010-10-06 13:30:00,0.663,-0.519
11,06-Oct-10,14:00,0.073,2010-10-06 14:00:00,0.656,-0.5830000000000001
11,06-Oct-10,14:30,0.101,2010-10-06 14:30:00,0.545,-0.44400000000000006
11,06-Oct-10,15:00,0.092,2010-10-06 15:00:00,0.4,-0.30800000000000005
11,06-Oct-10,15:30,0.082,2010-10-06 15:30:00,0.499,-0.417
11,06-Oct-10,16:00,0.107,2010-10-06 16:00:00,0.369,-0.262
11,06-Oct-10,16:30,0.13,2010-10-06 16:30:00,0.213,-0.08299999999999999
11,06-Oct-10,17:00,0.096,2010-10-06 17:00:00,0.268,-0.17200000000000001
11,06-Oct-10,17:30,0.099,2010-10-06 17:30:00,0.107,-0.007999999999999993
11,06-Oct-10,18:00,0.076,2010-10-06 18:00:00,0.037,0.039
11,06-Oct-10,18:30,0.102,2010-10-06 18:30:00,0.018,0.08399999999999999
11,06-Oct-10,19:00,0.084,2010-10-06 19:00:00,0.005,0.079
11,06-Oct-10,19:30,0.138,2010-10-06 19:30:00,0.0,0.138
11,06-Oct-10,20:00,0.11,2010-10-06 20:00:00,0.0,0.11
11,06-Oct-10,20:30,0.075,2010-10-06 20:30:00,0.0,0.075
11,06-Oct-10,21:00,0.106,2010-10-06 21:00:00,0.0,0.106
11,06-Oct-10,21:30,0.09,2010-10-06 21:30:00,0.0,0.09
11,06-Oct-10,22:00,0.083,2010-10-06 22:00:00,0.0,0.083
11,06-Oct-10,22:30,0.144,2010-10-06 22:30:00,0.0,0.144
11,06-Oct-10,23:00,0.091,2010-10-06 23:00:00,0.0,0.091
11,06-Oct-10,23:30,0.095,2010-10-06 23:30:00,0.0,0.095
11,07-Oct-10,0:00,0.083,2010-10-07 00:00:00,0.0,0.083
11,07-Oct-10,0:30,0.076,2010-10-07 00:30:00,0.0,0.076
11,07-Oct-10,1:00,0.1,2010-10-07 01:00:00,0.0,0.1
11,07-Oct-10,1:30,0.118,2010-10-07 01:30:00,0.0,0.118
11,07-Oct-10,2:00,0.109,2010-10-07 02:00:00,0.0,0.109
11,07-Oct-10,2:30,0.095,2010-10-07 02:30:00,0.0,0.095
11,07-Oct-10,3:00,0.156,2010-10-07 03:00:00,0.0,0.156
11,07-Oct-10,3:30,0.121,2010-10-07 03:30:00,0.0,0.121
11,07-Oct-10,4:00,0.089,2010-10-07 04:00:00,0.0,0.089
11,07-Oct-10,4:30,0.12,2010-10-07 04:30:00,0.0,0.12
11,07-Oct-10,5:00,0.13,2010-10-07 05:00:00,0.0,0.13
11,07-Oct-10,5:30,0.076,2010-10-07 05:30:00,0.0,0.076
11,07-Oct-10,6:00,0.096,2010-10-07 06:00:00,0.0,0.096
11,07-Oct-10,6:30,0.097,2010-10-07 06:30:00,0.0,0.097
11,07-Oct-10,7:00,0.075,2010-10-07 07:00:00,0.015,0.06
11,07-Oct-10,7:30,0.112,2010-10-07 07:30:00,0.024,0.088
11,07-Oct-10,8:00,0.128,2010-10-07 08:00:00,0.038,0.09
11,07-Oct-10,8:30,0.083,2010-10-07 08:30:00,0.036,0.04700000000000001
11,07-Oct-10,9:00,0.099,2010-10-07 09:00:00,0.06,0.03900000000000001
11,07-Oct-10,9:30,0.077,2010-10-07 09:30:00,0.152,-0.075
11,07-Oct-10,10:00,0.094,2010-10-07 10:00:00,0.238,-0.144
11,07-Oct-10,10:30,0.098,2010-10-07 10:30:00,0.325,-0.227
11,07-Oct-10,11:00,0.125,2010-10-07 11:00:00,0.373,-0.248
11,07-Oct-10,11:30,0.104,2010-10-07 11:30:00,0.458,-0.35400000000000004
11,07-Oct-10,12:00,0.088,2010-10-07 12:00:00,0.4,-0.31200000000000006
11,07-Oct-10,12:30,0.085,2010-10-07 12:30:00,0.298,-0.21299999999999997
11,07-Oct-10,13:00,0.101,2010-10-07 13:00:00,0.251,-0.15
11,07-Oct-10,13:30,0.076,2010-10-07 13:30:00,0.259,-0.183
11,07-Oct-10,14:00,0.14,2010-10-07 14:00:00,0.348,-0.20799999999999996
11,07-Oct-10,14:30,0.109,2010-10-07 14:30:00,0.307,-0.198
11,07-Oct-10,15:00,0.077,2010-10-07 15:00:00,0.169,-0.09200000000000001
11,07-Oct-10,15:30,0.102,2010-10-07 15:30:00,0.118,-0.016
11,07-Oct-10,16:00,0.084,2010-10-07 16:00:00,0.109,-0.024999999999999994
11,07-Oct-10,16:30,0.089,2010-10-07 16:30:00,0.061,0.027999999999999997
11,07-Oct-10,17:00,0.133,2010-10-07 17:00:00,0.058,0.07500000000000001
11,07-Oct-10,17:30,0.095,2010-10-07 17:30:00,0.041,0.054
11,07-Oct-10,18:00,0.1,2010-10-07 18:00:00,0.015,0.085
11,07-Oct-10,18:30,0.094,2010-10-07 18:30:00,0.008,0.086
11,07-Oct-10,19:00,0.08,2010-10-07 19:00:00,0.0,0.08
11,07-Oct-10,19:30,0.099,2010-10-07 19:30:00,0.0,0.099
11,07-Oct-10,20:00,0.104,2010-10-07 20:00:00,0.0,0.104
11,07-Oct-10,20:30,0.128,2010-10-07 20:30:00,0.0,0.128
11,07-Oct-10,21:00,0.103,2010-10-07 21:00:00,0.0,0.103
11,07-Oct-10,21:30,0.073,2010-10-07 21:30:00,0.0,0.073
11,07-Oct-10,22:00,0.1,2010-10-07 22:00:00,0.0,0.1
11,07-Oct-10,22:30,0.093,2010-10-07 22:30:00,0.0,0.093
11,07-Oct-10,23:00,0.08,2010-10-07 23:00:00,0.0,0.08
11,07-Oct-10,23:30,0.149,2010-10-07 23:30:00,0.0,0.149
11,08-Oct-10,0:00,0.073,2010-10-08 00:00:00,0.0,0.073
11,08-Oct-10,0:30,0.089,2010-10-08 00:30:00,0.0,0.089
11,08-Oct-10,1:00,0.098,2010-10-08 01:00:00,0.0,0.098
11,08-Oct-10,1:30,0.074,2010-10-08 01:30:00,0.0,0.074
11,08-Oct-10,2:00,0.098,2010-10-08 02:00:00,0.0,0.098
11,08-Oct-10,2:30,0.125,2010-10-08 02:30:00,0.0,0.125
11,08-Oct-10,3:00,0.098,2010-10-08 03:00:00,0.0,0.098
11,08-Oct-10,3:30,0.098,2010-10-08 03:30:00,0.0,0.098
11,08-Oct-10,4:00,0.081,2010-10-08 04:00:00,0.0,0.081
11,08-Oct-10,4:30,0.089,2010-10-08 04:30:00,0.0,0.089
11,08-Oct-10,5:00,0.098,2010-10-08 05:00:00,0.0,0.098
11,08-Oct-10,5:30,0.083,2010-10-08 05:30:00,0.0,0.083
11,08-Oct-10,6:00,0.137,2010-10-08 06:00:00,0.0,0.137
11,08-Oct-10,6:30,0.09,2010-10-08 06:30:00,0.0,0.09
11,08-Oct-10,7:00,0.078,2010-10-08 07:00:00,0.006,0.072
11,08-Oct-10,7:30,0.096,2010-10-08 07:30:00,0.042,0.054
11,08-Oct-10,8:00,0.079,2010-10-08 08:00:00,0.062,0.017
11,08-Oct-10,8:30,0.089,2010-10-08 08:30:00,0.1,-0.01100000000000001
11,08-Oct-10,9:00,0.134,2010-10-08 09:00:00,0.123,0.01100000000000001
11,08-Oct-10,9:30,0.088,2010-10-08 09:30:00,0.179,-0.091
11,08-Oct-10,10:00,0.097,2010-10-08 10:00:00,0.223,-0.126
11,08-Oct-10,10:30,0.091,2010-10-08 10:30:00,0.379,-0.28800000000000003
11,08-Oct-10,11:00,0.08,2010-10-08 11:00:00,0.513,-0.433
11,08-Oct-10,11:30,0.098,2010-10-08 11:30:00,0.653,-0.555
11,08-Oct-10,12:00,0.094,2010-10-08 12:00:00,0.545,-0.45100000000000007
11,08-Oct-10,12:30,0.13,2010-10-08 12:30:00,0.801,-0.671
11,08-Oct-10,13:00,0.099,2010-10-08 13:00:00,0.522,-0.42300000000000004
11,08-Oct-10,13:30,0.072,2010-10-08 13:30:00,0.724,-0.652
11,08-Oct-10,14:00,0.098,2010-10-08 14:00:00,0.702,-0.604
11,08-Oct-10,14:30,0.09,2010-10-08 14:30:00,0.657,-0.5670000000000001
11,08-Oct-10,15:00,0.08,2010-10-08 15:00:00,0.661,-0.5810000000000001
11,08-Oct-10,15:30,0.143,2010-10-08 15:30:00,0.507,-0.364
11,08-Oct-10,16:00,0.088,2010-10-08 16:00:00,0.473,-0.385
11,08-Oct-10,16:30,0.093,2010-10-08 16:30:00,0.419,-0.32599999999999996
11,08-Oct-10,17:00,0.099,2010-10-08 17:00:00,0.311,-0.212
11,08-Oct-10,17:30,0.073,2010-10-08 17:30:00,0.212,-0.139
11,08-Oct-10,18:00,0.099,2010-10-08 18:00:00,0.154,-0.05499999999999999
11,08-Oct-10,18:30,0.112,2010-10-08 18:30:00,0.06,0.052000000000000005
11,08-Oct-10,19:00,0.114,2010-10-08 19:00:00,0.016,0.098
11,08-Oct-10,19:30,0.099,2010-10-08 19:30:00,0.0,0.099
11,08-Oct-10,20:00,0.079,2010-10-08 20:00:00,0.0,0.079
11,08-Oct-10,20:30,0.098,2010-10-08 20:30:00,0.0,0.098
11,08-Oct-10,21:00,0.099,2010-10-08 21:00:00,0.0,0.099
11,08-Oct-10,21:30,0.075,2010-10-08 21:30:00,0.0,0.075
11,08-Oct-10,22:00,0.15,2010-10-08 22:00:00,0.0,0.15
11,08-Oct-10,22:30,0.085,2010-10-08 22:30:00,0.0,0.085
11,08-Oct-10,23:00,0.087,2010-10-08 23:00:00,0.0,0.087
11,08-Oct-10,23:30,0.098,2010-10-08 23:30:00,0.0,0.098
11,09-Oct-10,0:00,0.211,2010-10-09 00:00:00,0.0,0.211
11,09-Oct-10,0:30,0.097,2010-10-09 00:30:00,0.0,0.097
11,09-Oct-10,1:00,0.125,2010-10-09 01:00:00,0.0,0.125
11,09-Oct-10,1:30,0.098,2010-10-09 01:30:00,0.0,0.098
11,09-Oct-10,2:00,0.098,2010-10-09 02:00:00,0.0,0.098
11,09-Oct-10,2:30,0.084,2010-10-09 02:30:00,0.0,0.084
11,09-Oct-10,3:00,0.086,2010-10-09 03:00:00,0.0,0.086
11,09-Oct-10,3:30,0.097,2010-10-09 03:30:00,0.0,0.097
11,09-Oct-10,4:00,0.077,2010-10-09 04:00:00,0.0,0.077
11,09-Oct-10,4:30,0.145,2010-10-09 04:30:00,0.0,0.145
11,09-Oct-10,5:00,0.092,2010-10-09 05:00:00,0.0,0.092
11,09-Oct-10,5:30,0.076,2010-10-09 05:30:00,0.0,0.076
11,09-Oct-10,6:00,0.097,2010-10-09 06:00:00,0.0,0.097
11,09-Oct-10,6:30,0.081,2010-10-09 06:30:00,0.0,0.081
11,09-Oct-10,7:00,0.086,2010-10-09 07:00:00,0.008,0.07799999999999999
11,09-Oct-10,7:30,0.127,2010-10-09 07:30:00,0.047,0.08
11,09-Oct-10,8:00,0.093,2010-10-09 08:00:00,0.078,0.015
11,09-Oct-10,8:30,0.096,2010-10-09 08:30:00,0.079,0.017
11,09-Oct-10,9:00,0.093,2010-10-09 09:00:00,0.098,-0.0050000000000000044
11,09-Oct-10,9:30,0.076,2010-10-09 09:30:00,0.196,-0.12000000000000001
11,09-Oct-10,10:00,0.098,2010-10-09 10:00:00,0.223,-0.125
11,09-Oct-10,10:30,0.083,2010-10-09 10:30:00,0.255,-0.172
11,09-Oct-10,11:00,0.139,2010-10-09 11:00:00,0.257,-0.118
11,09-Oct-10,11:30,0.098,2010-10-09 11:30:00,0.238,-0.13999999999999999
11,09-Oct-10,12:00,0.072,2010-10-09 12:00:00,0.19,-0.11800000000000001
11,09-Oct-10,12:30,0.098,2010-10-09 12:30:00,0.213,-0.11499999999999999
11,09-Oct-10,13:00,0.092,2010-10-09 13:00:00,0.242,-0.15
