Customer,date,Generator Capacity,Postcode,Consumption Category,Time,value,GG,CL
1,28-Mar-11,3.78,2076,GC,10:00,0.211,0.563,0.0
1,29-Mar-11,3.78,2076,GC,10:00,0.509,0.388,0.0
1,30-Mar-11,3.78,2076,GC,10:00,0.075,0.469,0.0
1,31-Mar-11,3.78,2076,GC,10:00,0.195,0.113,0.0
1,1-Apr-11,3.78,2076,GC,10:00,0.2,0.5,0.0
1,2-Apr-11,3.78,2076,GC,10:00,0.136,0.456,0.0
1,3-Apr-11,3.78,2076,GC,10:00,0.773,0.825,0.0
1,4-Apr-11,3.78,2076,GC,10:00,0.209,0.5,0.0
1,5-Apr-11,3.78,2076,GC,10:00,0.22,0.225,0.0
1,6-Apr-11,3.78,2076,GC,10:00,0.266,0.519,0.0
1,7-Apr-11,3.78,2076,GC,10:00,0.068,0.8,0.0
1,8-Apr-11,3.78,2076,GC,10:00,0.125,0.794,0.0
1,9-Apr-11,3.78,2076,GC,10:00,0.188,0.806,0.0
1,10-Apr-11,3.78,2076,GC,10:00,0.236,0.781,0.0
1,11-Apr-11,3.78,2076,GC,10:00,0.743,0.663,0.0
1,12-Apr-11,3.78,2076,GC,10:00,0.155,0.819,0.0
1,13-Apr-11,3.78,2076,GC,10:00,0.249,0.8,0.0
1,14-Apr-11,3.78,2076,GC,10:00,0.52,0.794,0.0
1,15-Apr-11,3.78,2076,GC,10:00,0.309,0.875,0.0
1,16-Apr-11,3.78,2076,GC,10:00,0.175,0.275,0.0
1,17-Apr-11,3.78,2076,GC,10:00,0.159,0.475,0.0
1,18-Apr-11,3.78,2076,GC,10:00,0.506,0.781,0.0
1,19-Apr-11,3.78,2076,GC,10:00,0.074,0.65,0.0
1,20-Apr-11,3.78,2076,GC,10:00,0.199,0.344,0.0
1,21-Apr-11,3.78,2076,GC,10:00,0.213,0.738,0.0
1,22-Apr-11,3.78,2076,GC,10:00,0.102,0.744,0.0
1,23-Apr-11,3.78,2076,GC,10:00,0.143,0.169,0.0
1,24-Apr-11,3.78,2076,GC,10:00,0.757,0.669,0.0
1,25-Apr-11,3.78,2076,GC,10:00,0.479,0.125,0.0
1,26-Apr-11,3.78,2076,GC,10:00,0.085,0.419,0.0
1,27-Apr-11,3.78,2076,GC,10:00,0.183,0.688,0.0
1,28-Apr-11,3.78,2076,GC,10:00,0.151,0.175,0.0
1,29-Apr-11,3.78,2076,GC,10:00,0.458,0.519,0.0
1,30-Apr-11,3.78,2076,GC,10:00,0.135,0.513,0.0
1,1-May-11,3.78,2076,GC,10:00,0.251,0.681,0.0
1,2-May-11,3.78,2076,GC,10:00,0.028,0.275,0.0
1,3-May-11,3.78,2076,GC,10:00,0.028,0.175,0.0
1,4-May-11,3.78,2076,GC,10:00,0.077,0.638,0.0
1,5-May-11,3.78,2076,GC,10:00,0.068,0.65,0.0
1,6-May-11,3.78,2076,GC,10:00,0.07,0.681,0.0
1,7-May-11,3.78,2076,GC,10:00,0.305,0.631,0.0
1,8-May-11,3.78,2076,GC,10:00,0.142,0.613,0.0
1,9-May-11,3.78,2076,GC,10:00,0.276,0.356,0.0
1,10-May-11,3.78,2076,GC,10:00,0.391,0.631,0.0
1,11-May-11,3.78,2076,GC,10:00,0.423,0.156,0.0
1,12-May-11,3.78,2076,GC,10:00,0.082,0.663,0.0
1,13-May-11,3.78,2076,GC,10:00,0.38,0.631,0.0
1,14-May-11,3.78,2076,GC,10:00,0.389,0.631,0.0
1,15-May-11,3.78,2076,GC,10:00,0.688,0.613,0.0
1,16-May-11,3.78,2076,GC,10:00,0.611,0.606,0.0
1,17-May-11,3.78,2076,GC,10:00,0.194,0.588,0.0
1,18-May-11,3.78,2076,GC,10:00,1.527,0.588,0.0
1,19-May-11,3.78,2076,GC,10:00,0.124,0.463,0.0
1,20-May-11,3.78,2076,GC,10:00,0.298,0.575,0.0
1,21-May-11,3.78,2076,GC,10:00,0.531,0.563,0.0
1,22-May-11,3.78,2076,GC,10:00,0.151,0.538,0.0
1,23-May-11,3.78,2076,GC,10:00,0.093,0.569,0.0
1,24-May-11,3.78,2076,GC,10:00,0.093,0.563,0.0
1,25-May-11,3.78,2076,GC,10:00,0.096,0.244,0.0
1,26-May-11,3.78,2076,GC,10:00,1.248,0.594,0.0
1,27-May-11,3.78,2076,GC,10:00,0.698,0.588,0.0
1,28-May-11,3.78,2076,GC,10:00,0.115,0.55,0.0
1,29-May-11,3.78,2076,GC,10:00,0.392,0.356,0.0
1,30-May-11,3.78,2076,GC,10:00,0.157,0.0,0.0
1,31-May-11,3.78,2076,GC,10:00,0.311,0.119,0.0
1,1-Jun-11,3.78,2076,GC,10:00,0.212,0.381,0.0
1,2-Jun-11,3.78,2076,GC,10:00,0.792,0.481,0.0
1,3-Jun-11,3.78,2076,GC,10:00,0.153,0.538,0.0
1,4-Jun-11,3.78,2076,GC,10:00,0.071,0.356,0.0
1,5-Jun-11,3.78,2076,GC,10:00,0.073,0.531,0.0
1,6-Jun-11,3.78,2076,GC,10:00,0.056,0.525,0.0
1,7-Jun-11,3.78,2076,GC,10:00,0.056,0.256,0.0
1,8-Jun-11,3.78,2076,GC,10:00,0.06,0.544,0.0
1,9-Jun-11,3.78,2076,GC,10:00,0.06,0.519,0.0
1,10-Jun-11,3.78,2076,GC,10:00,0.055,0.5,0.0
1,11-Jun-11,3.78,2076,GC,10:00,0.029,0.306,0.0
1,12-Jun-11,3.78,2076,GC,10:00,0.07,0.094,0.0
1,13-Jun-11,3.78,2076,GC,10:00,0.023,0.169,0.0
1,14-Jun-11,3.78,2076,GC,10:00,0.069,0.163,0.0
1,15-Jun-11,3.78,2076,GC,10:00,0.071,0.106,0.0
1,16-Jun-11,3.78,2076,GC,10:00,0.146,0.206,0.0
1,17-Jun-11,3.78,2076,GC,10:00,0.912,0.5,0.0
1,18-Jun-11,3.78,2076,GC,10:00,0.345,0.5,0.0
1,19-Jun-11,3.78,2076,GC,10:00,0.111,0.5,0.0
1,20-Jun-11,3.78,2076,GC,10:00,0.129,0.494,0.0
1,21-Jun-11,3.78,2076,GC,10:00,0.133,0.444,0.0
1,22-Jun-11,3.78,2076,GC,10:00,0.106,0.506,0.0
1,23-Jun-11,3.78,2076,GC,10:00,0.043,0.481,0.0
1,24-Jun-11,3.78,2076,GC,10:00,0.042,0.494,0.0
1,25-Jun-11,3.78,2076,GC,10:00,0.046,0.481,0.0
1,26-Jun-11,3.78,2076,GC,10:00,0.158,0.506,0.0
1,27-Jun-11,3.78,2076,GC,10:00,0.048,0.494,0.0
1,28-Jun-11,3.78,2076,GC,10:00,0.101,0.244,0.0
1,29-Jun-11,3.78,2076,GC,10:00,0.188,0.125,0.0
1,30-Jun-11,3.78,2076,GC,10:00,0.113,0.356,0.0
1,1-Jul-10,3.78,2076,GC,10:30,0.614,0.713,0.0
1,2-Jul-10,3.78,2076,GC,10:30,1.486,0.206,0.0
1,3-Jul-10,3.78,2076,GC,10:30,0.445,0.706,0.0
1,4-Jul-10,3.78,2076,GC,10:30,0.363,0.688,0.0
1,5-Jul-10,3.78,2076,GC,10:30,0.115,0.213,0.0
1,6-Jul-10,3.78,2076,GC,10:30,0.203,0.475,0.0
1,7-Jul-10,3.78,2076,GC,10:30,0.131,0.288,0.0
1,8-Jul-10,3.78,2076,GC,10:30,1.855,0.544,0.0
1,9-Jul-10,3.78,2076,GC,10:30,0.165,0.531,0.0
1,10-Jul-10,3.78,2076,GC,10:30,0.768,0.55,0.0
1,11-Jul-10,3.78,2076,GC,10:30,0.385,0.306,0.0
1,12-Jul-10,3.78,2076,GC,10:30,0.59,0.525,0.0
1,13-Jul-10,3.78,2076,GC,10:30,0.79,0.381,0.0
1,14-Jul-10,3.78,2076,GC,10:30,0.483,0.725,0.0
1,15-Jul-10,3.78,2076,GC,10:30,0.15,0.725,0.0
1,16-Jul-10,3.78,2076,GC,10:30,0.116,0.75,0.0
1,17-Jul-10,3.78,2076,GC,10:30,0.378,0.725,0.0
1,18-Jul-10,3.78,2076,GC,10:30,0.117,0.75,0.0
1,19-Jul-10,3.78,2076,GC,10:30,0.172,0.344,0.0
1,20-Jul-10,3.78,2076,GC,10:30,0.477,0.75,0.0
1,21-Jul-10,3.78,2076,GC,10:30,0.141,0.488,0.0
1,22-Jul-10,3.78,2076,GC,10:30,0.118,0.506,0.0
1,23-Jul-10,3.78,2076,GC,10:30,0.792,0.688,0.0
1,24-Jul-10,3.78,2076,GC,10:30,0.173,0.344,0.0
1,25-Jul-10,3.78,2076,GC,10:30,0.445,0.775,0.0
1,26-Jul-10,3.78,2076,GC,10:30,0.032,0.756,0.0
1,27-Jul-10,3.78,2076,GC,10:30,0.034,0.775,0.0
1,28-Jul-10,3.78,2076,GC,10:30,0.661,0.194,0.0
1,29-Jul-10,3.78,2076,GC,10:30,0.427,0.319,0.0
1,30-Jul-10,3.78,2076,GC,10:30,0.156,0.781,0.0
1,31-Jul-10,3.78,2076,GC,10:30,0.407,0.381,0.0
1,1-Aug-10,3.78,2076,GC,10:30,0.398,0.844,0.0
1,2-Aug-10,3.78,2076,GC,10:30,0.415,0.088,0.0
1,3-Aug-10,3.78,2076,GC,10:30,0.139,0.594,0.0
1,4-Aug-10,3.78,2076,GC,10:30,0.085,0.869,0.0
1,5-Aug-10,3.78,2076,GC,10:30,0.423,0.894,0.0
1,6-Aug-10,3.78,2076,GC,10:30,0.816,0.894,0.0
1,7-Aug-10,3.78,2076,GC,10:30,0.505,0.913,0.0
1,8-Aug-10,3.78,2076,GC,10:30,0.178,0.931,0.0
1,9-Aug-10,3.78,2076,GC,10:30,0.241,0.906,0.0
1,10-Aug-10,3.78,2076,GC,10:30,0.518,0.219,0.0
1,11-Aug-10,3.78,2076,GC,10:30,1.176,0.625,0.0
1,12-Aug-10,3.78,2076,GC,10:30,0.085,1.006,0.0
1,13-Aug-10,3.78,2076,GC,10:30,0.094,1.013,0.0
1,14-Aug-10,3.78,2076,GC,10:30,0.422,1.056,0.0
1,15-Aug-10,3.78,2076,GC,10:30,0.163,1.063,0.0
1,16-Aug-10,3.78,2076,GC,10:30,0.144,1.094,0.0
1,17-Aug-10,3.78,2076,GC,10:30,0.203,1.106,0.0
1,18-Aug-10,3.78,2076,GC,10:30,0.137,1.088,0.0
1,19-Aug-10,3.78,2076,GC,10:30,0.091,1.025,0.0
1,20-Aug-10,3.78,2076,GC,10:30,0.139,1.125,0.0
1,21-Aug-10,3.78,2076,GC,10:30,1.026,1.163,0.0
1,22-Aug-10,3.78,2076,GC,10:30,0.15,1.169,0.0
1,23-Aug-10,3.78,2076,GC,10:30,0.165,0.513,0.0
1,24-Aug-10,3.78,2076,GC,10:30,0.18,1.169,0.0
1,25-Aug-10,3.78,2076,GC,10:30,0.324,1.206,0.0
1,26-Aug-10,3.78,2076,GC,10:30,0.963,0.438,0.0
1,27-Aug-10,3.78,2076,GC,10:30,0.175,0.713,0.0
1,28-Aug-10,3.78,2076,GC,10:30,0.091,1.213,0.0
1,29-Aug-10,3.78,2076,GC,10:30,0.231,1.169,0.0
1,30-Aug-10,3.78,2076,GC,10:30,0.192,0.844,0.0
1,31-Aug-10,3.78,2076,GC,10:30,0.527,1.194,0.0
1,1-Sep-10,3.78,2076,GC,10:30,0.086,0.431,0.0
1,2-Sep-10,3.78,2076,GC,10:30,0.56,0.363,0.0
1,3-Sep-10,3.78,2076,GC,10:30,0.297,0.3,0.0
1,4-Sep-10,3.78,2076,GC,10:30,0.165,0.206,0.0
1,5-Sep-10,3.78,2076,GC,10:30,0.158,1.294,0.0
1,6-Sep-10,3.78,2076,GC,10:30,0.203,1.294,0.0
1,7-Sep-10,3.78,2076,GC,10:30,0.213,1.325,0.0
1,8-Sep-10,3.78,2076,GC,10:30,0.133,1.313,0.0
1,9-Sep-10,3.78,2076,GC,10:30,0.165,1.131,0.0
1,10-Sep-10,3.78,2076,GC,10:30,0.176,0.219,0.0
1,11-Sep-10,3.78,2076,GC,10:30,1.787,1.4,0.0
1,12-Sep-10,3.78,2076,GC,10:30,0.887,1.325,0.0
1,13-Sep-10,3.78,2076,GC,10:30,0.14,1.219,0.0
1,14-Sep-10,3.78,2076,GC,10:30,0.892,0.381,0.0
1,15-Sep-10,3.78,2076,GC,10:30,0.779,0.613,0.0
1,16-Sep-10,3.78,2076,GC,10:30,0.096,0.9,0.0
1,17-Sep-10,3.78,2076,GC,10:30,0.4,1.494,0.0
1,18-Sep-10,3.78,2076,GC,10:30,0.174,1.469,0.0
1,19-Sep-10,3.78,2076,GC,10:30,0.754,0.988,0.0
1,20-Sep-10,3.78,2076,GC,10:30,0.453,1.138,0.0
1,21-Sep-10,3.78,2076,GC,10:30,0.537,1.444,0.0
1,22-Sep-10,3.78,2076,GC,10:30,0.152,1.125,0.0
1,23-Sep-10,3.78,2076,GC,10:30,0.149,0.6,0.0
1,24-Sep-10,3.78,2076,GC,10:30,0.294,1.444,0.0
1,25-Sep-10,3.78,2076,GC,10:30,0.137,1.531,0.0
1,26-Sep-10,3.78,2076,GC,10:30,0.167,1.45,0.0
1,27-Sep-10,3.78,2076,GC,10:30,0.117,1.144,0.0
1,28-Sep-10,3.78,2076,GC,10:30,0.136,1.506,0.0
1,29-Sep-10,3.78,2076,GC,10:30,1.186,1.431,0.0
1,30-Sep-10,3.78,2076,GC,10:30,0.207,1.594,0.0
1,1-Oct-10,3.78,2076,GC,10:30,0.593,0.55,0.0
1,2-Oct-10,3.78,2076,GC,10:30,0.449,0.225,0.0
1,3-Oct-10,3.78,2076,GC,10:30,0.179,0.331,0.0
1,4-Oct-10,3.78,2076,GC,10:30,0.168,0.638,0.0
1,5-Oct-10,3.78,2076,GC,10:30,0.93,0.406,0.0
1,6-Oct-10,3.78,2076,GC,10:30,0.156,0.638,0.0
1,7-Oct-10,3.78,2076,GC,10:30,0.168,0.613,0.0
1,8-Oct-10,3.78,2076,GC,10:30,0.392,1.088,0.0
1,9-Oct-10,3.78,2076,GC,10:30,0.091,0.188,0.0
1,10-Oct-10,3.78,2076,GC,10:30,0.099,1.3,0.0
1,11-Oct-10,3.78,2076,GC,10:30,0.536,0.775,0.0
1,12-Oct-10,3.78,2076,GC,10:30,0.095,0.644,0.0
1,13-Oct-10,3.78,2076,GC,10:30,0.244,0.606,0.0
1,14-Oct-10,3.78,2076,GC,10:30,0.397,1.325,0.0
1,15-Oct-10,3.78,2076,GC,10:30,0.246,0.181,0.0
1,16-Oct-10,3.78,2076,GC,10:30,1.139,1.444,0.0
1,17-Oct-10,3.78,2076,GC,10:30,1.362,1.388,0.0
1,18-Oct-10,3.78,2076,GC,10:30,0.461,1.369,0.0
1,19-Oct-10,3.78,2076,GC,10:30,0.159,0.175,0.0
1,20-Oct-10,3.78,2076,GC,10:30,0.349,1.106,0.0
1,21-Oct-10,3.78,2076,GC,10:30,0.641,1.344,0.0
1,22-Oct-10,3.78,2076,GC,10:30,0.79,1.3,0.0
1,23-Oct-10,3.78,2076,GC,10:30,0.141,1.325,0.0
1,24-Oct-10,3.78,2076,GC,10:30,0.201,0.056,0.0
1,25-Oct-10,3.78,2076,GC,10:30,0.145,0.638,0.0
1,26-Oct-10,3.78,2076,GC,10:30,1.405,1.356,0.0
1,27-Oct-10,3.78,2076,GC,10:30,0.085,1.325,0.0
1,28-Oct-10,3.78,2076,GC,10:30,0.257,0.488,0.0
1,29-Oct-10,3.78,2076,GC,10:30,0.086,1.044,0.0
1,30-Oct-10,3.78,2076,GC,10:30,0.831,1.275,0.0
1,31-Oct-10,3.78,2076,GC,10:30,0.094,0.375,0.0
1,1-Nov-10,3.78,2076,GC,10:30,0.657,0.281,0.0
1,2-Nov-10,3.78,2076,GC,10:30,0.475,0.769,0.0
1,3-Nov-10,3.78,2076,GC,10:30,0.175,1.4,0.0
1,4-Nov-10,3.78,2076,GC,10:30,0.302,0.219,0.0
1,5-Nov-10,3.78,2076,GC,10:30,0.827,1.144,0.0
1,6-Nov-10,3.78,2076,GC,10:30,0.099,0.688,0.0
1,7-Nov-10,3.78,2076,GC,10:30,0.726,1.425,0.0
1,8-Nov-10,3.78,2076,GC,10:30,0.258,1.363,0.0
1,9-Nov-10,3.78,2076,GC,10:30,0.811,0.5,0.0
1,10-Nov-10,3.78,2076,GC,10:30,0.151,0.844,0.0
1,11-Nov-10,3.78,2076,GC,10:30,0.188,0.888,0.0
1,12-Nov-10,3.78,2076,GC,10:30,0.465,1.331,0.0
1,13-Nov-10,3.78,2076,GC,10:30,0.325,1.313,0.0
1,14-Nov-10,3.78,2076,GC,10:30,0.604,1.313,0.0
1,15-Nov-10,3.78,2076,GC,10:30,0.083,0.163,0.0
1,16-Nov-10,3.78,2076,GC,10:30,0.685,0.756,0.0
1,17-Nov-10,3.78,2076,GC,10:30,0.294,0.4,0.0
1,18-Nov-10,3.78,2076,GC,10:30,0.422,1.119,0.0
1,19-Nov-10,3.78,2076,GC,10:30,0.31,0.225,0.0
1,20-Nov-10,3.78,2076,GC,10:30,0.045,1.319,0.0
1,21-Nov-10,3.78,2076,GC,10:30,0.596,1.369,0.0
1,22-Nov-10,3.78,2076,GC,10:30,0.228,0.525,0.0
1,23-Nov-10,3.78,2076,GC,10:30,0.24,1.35,0.0
1,24-Nov-10,3.78,2076,GC,10:30,0.403,1.35,0.0
1,25-Nov-10,3.78,2076,GC,10:30,0.066,1.325,0.0
1,26-Nov-10,3.78,2076,GC,10:30,0.24,1.256,0.0
1,27-Nov-10,3.78,2076,GC,10:30,0.074,1.275,0.0
1,28-Nov-10,3.78,2076,GC,10:30,0.243,0.375,0.0
1,29-Nov-10,3.78,2076,GC,10:30,0.364,0.163,0.0
1,30-Nov-10,3.78,2076,GC,10:30,0.38,0.15,0.0
1,1-Dec-10,3.78,2076,GC,10:30,0.321,0.275,0.0
1,2-Dec-10,3.78,2076,GC,10:30,0.162,0.306,0.0
1,3-Dec-10,3.78,2076,GC,10:30,0.213,0.631,0.0
1,4-Dec-10,3.78,2076,GC,10:30,0.159,0.425,0.0
1,5-Dec-10,3.78,2076,GC,10:30,0.168,0.875,0.0
1,6-Dec-10,3.78,2076,GC,10:30,0.073,0.55,0.0
1,7-Dec-10,3.78,2076,GC,10:30,0.198,0.606,0.0
1,8-Dec-10,3.78,2076,GC,10:30,0.216,1.269,0.0
1,9-Dec-10,3.78,2076,GC,10:30,0.091,0.544,0.0
1,10-Dec-10,3.78,2076,GC,10:30,0.096,0.406,0.0
1,11-Dec-10,3.78,2076,GC,10:30,0.111,1.375,0.0
1,12-Dec-10,3.78,2076,GC,10:30,0.109,1.344,0.0
1,13-Dec-10,3.78,2076,GC,10:30,0.506,1.288,0.0
1,14-Dec-10,3.78,2076,GC,10:30,0.099,1.15,0.0
1,15-Dec-10,3.78,2076,GC,10:30,0.04,0.969,0.0
1,16-Dec-10,3.78,2076,GC,10:30,0.385,0.875,0.0
1,17-Dec-10,3.78,2076,GC,10:30,0.053,0.575,0.0
1,18-Dec-10,3.78,2076,GC,10:30,0.125,0.3,0.0
1,19-Dec-10,3.78,2076,GC,10:30,0.312,0.338,0.0
1,20-Dec-10,3.78,2076,GC,10:30,0.338,1.425,0.0
1,21-Dec-10,3.78,2076,GC,10:30,0.051,1.381,0.0
1,22-Dec-10,3.78,2076,GC,10:30,0.104,0.694,0.0
1,23-Dec-10,3.78,2076,GC,10:30,0.102,0.663,0.0
1,24-Dec-10,3.78,2076,GC,10:30,0.182,0.456,0.0
1,25-Dec-10,3.78,2076,GC,10:30,0.072,1.306,0.0
1,26-Dec-10,3.78,2076,GC,10:30,0.085,0.131,0.0
1,27-Dec-10,3.78,2076,GC,10:30,0.134,0.206,0.0
1,28-Dec-10,3.78,2076,GC,10:30,0.097,0.644,0.0
1,29-Dec-10,3.78,2076,GC,10:30,0.76,1.35,0.0
1,30-Dec-10,3.78,2076,GC,10:30,0.572,1.238,0.0
1,31-Dec-10,3.78,2076,GC,10:30,0.102,1.238,0.0
1,1-Jan-11,3.78,2076,GC,10:30,0.146,1.281,0.0
1,2-Jan-11,3.78,2076,GC,10:30,0.236,1.238,0.0
1,3-Jan-11,3.78,2076,GC,10:30,0.117,0.206,0.0
1,4-Jan-11,3.78,2076,GC,10:30,0.917,0.325,0.0
1,5-Jan-11,3.78,2076,GC,10:30,0.165,0.775,0.0
1,6-Jan-11,3.78,2076,GC,10:30,0.149,1.038,0.0
1,7-Jan-11,3.78,2076,GC,10:30,0.139,1.038,0.0
1,8-Jan-11,3.78,2076,GC,10:30,0.175,1.156,0.0
1,9-Jan-11,3.78,2076,GC,10:30,0.307,0.594,0.0
1,10-Jan-11,3.78,2076,GC,10:30,0.354,0.819,0.0
1,11-Jan-11,3.78,2076,GC,10:30,0.171,0.331,0.0
1,12-Jan-11,3.78,2076,GC,10:30,0.09,0.544,0.0
1,13-Jan-11,3.78,2076,GC,10:30,0.695,0.7,0.0
1,14-Jan-11,3.78,2076,GC,10:30,0.183,1.219,0.0
1,15-Jan-11,3.78,2076,GC,10:30,0.52,0.45,0.0
1,16-Jan-11,3.78,2076,GC,10:30,0.196,0.463,0.0
1,17-Jan-11,3.78,2076,GC,10:30,0.144,1.2,0.0
1,18-Jan-11,3.78,2076,GC,10:30,0.129,0.606,0.0
1,19-Jan-11,3.78,2076,GC,10:30,0.243,0.4,0.0
1,20-Jan-11,3.78,2076,GC,10:30,0.124,1.131,0.0
1,21-Jan-11,3.78,2076,GC,10:30,0.096,1.106,0.0
1,22-Jan-11,3.78,2076,GC,10:30,0.124,1.225,0.0
1,23-Jan-11,3.78,2076,GC,10:30,0.088,1.25,0.0
1,24-Jan-11,3.78,2076,GC,10:30,0.175,0.9,0.0
1,25-Jan-11,3.78,2076,GC,10:30,0.181,1.1,0.0
1,26-Jan-11,3.78,2076,GC,10:30,0.171,1.031,0.0
1,27-Jan-11,3.78,2076,GC,10:30,0.42,0.65,0.0
1,28-Jan-11,3.78,2076,GC,10:30,0.146,0.088,0.0
1,29-Jan-11,3.78,2076,GC,10:30,0.191,0.706,0.0
1,30-Jan-11,3.78,2076,GC,10:30,0.282,1.269,0.0
1,31-Jan-11,3.78,2076,GC,10:30,0.397,1.169,0.0
1,1-Feb-11,3.78,2076,GC,10:30,0.24,1.175,0.0
1,2-Feb-11,3.78,2076,GC,10:30,0.248,1.15,0.0
1,3-Feb-11,3.78,2076,GC,10:30,0.259,0.406,0.0
1,4-Feb-11,3.78,2076,GC,10:30,0.254,1.081,0.0
1,5-Feb-11,3.78,2076,GC,10:30,0.401,1.175,0.0
1,6-Feb-11,3.78,2076,GC,10:30,0.374,0.638,0.0
1,7-Feb-11,3.78,2076,GC,10:30,0.569,0.281,0.0
1,8-Feb-11,3.78,2076,GC,10:30,0.088,0.506,0.0
1,9-Feb-11,3.78,2076,GC,10:30,0.087,0.831,0.0
1,10-Feb-11,3.78,2076,GC,10:30,0.215,0.419,0.0
1,11-Feb-11,3.78,2076,GC,10:30,0.109,1.163,0.0
1,12-Feb-11,3.78,2076,GC,10:30,0.102,0.138,0.0
1,13-Feb-11,3.78,2076,GC,10:30,0.151,0.306,0.0
1,14-Feb-11,3.78,2076,GC,10:30,0.3,0.225,0.0
1,15-Feb-11,3.78,2076,GC,10:30,0.178,0.869,0.0
1,16-Feb-11,3.78,2076,GC,10:30,0.208,0.831,0.0
1,17-Feb-11,3.78,2076,GC,10:30,0.27,1.175,0.0
1,18-Feb-11,3.78,2076,GC,10:30,0.2,0.15,0.0
1,19-Feb-11,3.78,2076,GC,10:30,0.128,1.019,0.0
1,20-Feb-11,3.78,2076,GC,10:30,0.625,0.963,0.0
1,21-Feb-11,3.78,2076,GC,10:30,0.303,0.338,0.0
1,22-Feb-11,3.78,2076,GC,10:30,0.275,0.194,0.0
1,23-Feb-11,3.78,2076,GC,10:30,0.473,0.681,0.0
1,24-Feb-11,3.78,2076,GC,10:30,0.274,1.288,0.0
1,25-Feb-11,3.78,2076,GC,10:30,0.425,0.9,0.0
1,26-Feb-11,3.78,2076,GC,10:30,0.314,1.106,0.0
1,27-Feb-11,3.78,2076,GC,10:30,0.106,0.469,0.0
1,28-Feb-11,3.78,2076,GC,10:30,0.059,0.688,0.0
1,1-Mar-11,3.78,2076,GC,10:30,0.331,0.669,0.0
1,2-Mar-11,3.78,2076,GC,10:30,0.621,0.375,0.0
1,3-Mar-11,3.78,2076,GC,10:30,0.229,0.638,0.0
1,4-Mar-11,3.78,2076,GC,10:30,0.26,0.831,0.0
1,5-Mar-11,3.78,2076,GC,10:30,0.085,0.881,0.0
1,6-Mar-11,3.78,2076,GC,10:30,0.357,0.475,0.0
1,7-Mar-11,3.78,2076,GC,10:30,0.427,0.738,0.0
1,8-Mar-11,3.78,2076,GC,10:30,0.053,0.838,0.0
1,9-Mar-11,3.78,2076,GC,10:30,0.074,0.244,0.0
1,10-Mar-11,3.78,2076,GC,10:30,0.104,0.356,0.0
1,11-Mar-11,3.78,2076,GC,10:30,0.108,0.463,0.0
1,12-Mar-11,3.78,2076,GC,10:30,0.164,0.469,0.0
1,13-Mar-11,3.78,2076,GC,10:30,0.148,0.738,0.0
1,14-Mar-11,3.78,2076,GC,10:30,0.231,0.844,0.0
1,15-Mar-11,3.78,2076,GC,10:30,0.143,0.694,0.0
1,16-Mar-11,3.78,2076,GC,10:30,0.176,0.713,0.0
1,17-Mar-11,3.78,2076,GC,10:30,0.19,0.363,0.0
1,18-Mar-11,3.78,2076,GC,10:30,0.161,0.175,0.0
1,19-Mar-11,3.78,2076,GC,10:30,0.16,0.25,0.0
1,20-Mar-11,3.78,2076,GC,10:30,0.153,0.281,0.0
1,21-Mar-11,3.78,2076,GC,10:30,0.189,0.419,0.0
1,22-Mar-11,3.78,2076,GC,10:30,0.115,0.363,0.0
1,23-Mar-11,3.78,2076,GC,10:30,0.617,0.694,0.0
1,24-Mar-11,3.78,2076,GC,10:30,0.58,0.725,0.0
1,25-Mar-11,3.78,2076,GC,10:30,0.185,0.713,0.0
1,26-Mar-11,3.78,2076,GC,10:30,0.168,0.213,0.0
1,27-Mar-11,3.78,2076,GC,10:30,0.316,0.163,0.0
1,28-Mar-11,3.78,2076,GC,10:30,0.392,0.556,0.0
1,29-Mar-11,3.78,2076,GC,10:30,0.132,0.644,0.0
1,30-Mar-11,3.78,2076,GC,10:30,0.492,0.688,0.0
1,31-Mar-11,3.78,2076,GC,10:30,0.216,0.269,0.0
1,1-Apr-11,3.78,2076,GC,10:30,0.346,0.675,0.0
1,2-Apr-11,3.78,2076,GC,10:30,0.079,0.475,0.0
1,3-Apr-11,3.78,2076,GC,10:30,0.243,1.075,0.0
1,4-Apr-11,3.78,2076,GC,10:30,0.142,0.938,0.0
1,5-Apr-11,3.78,2076,GC,10:30,0.533,0.263,0.0
1,6-Apr-11,3.78,2076,GC,10:30,0.509,0.813,0.0
1,7-Apr-11,3.78,2076,GC,10:30,0.147,0.881,0.0
1,8-Apr-11,3.78,2076,GC,10:30,0.25,1.075,0.0
1,9-Apr-11,3.78,2076,GC,10:30,0.172,1.088,0.0
1,10-Apr-11,3.78,2076,GC,10:30,0.222,1.088,0.0
1,11-Apr-11,3.78,2076,GC,10:30,0.621,1.063,0.0
1,12-Apr-11,3.78,2076,GC,10:30,0.086,1.063,0.0
1,13-Apr-11,3.78,2076,GC,10:30,0.352,1.069,0.0
1,14-Apr-11,3.78,2076,GC,10:30,0.15,1.044,0.0
1,15-Apr-11,3.78,2076,GC,10:30,0.586,1.031,0.0
1,16-Apr-11,3.78,2076,GC,10:30,0.162,0.15,0.0
1,17-Apr-11,3.78,2076,GC,10:30,0.12,0.881,0.0
1,18-Apr-11,3.78,2076,GC,10:30,0.407,0.969,0.0
1,19-Apr-11,3.78,2076,GC,10:30,0.159,0.594,0.0
1,20-Apr-11,3.78,2076,GC,10:30,0.201,0.5,0.0
